Time,Cometa_Voltage_1,Cometa_Voltage_2,Cometa_Voltage_3,Cometa_Voltage_4,Cometa_Voltage_5,Cometa_Voltage_6,Cometa_Voltage_7,Cometa_Voltage_8,Cometa_Voltage_9,Cometa_Voltage_10,Cometa_Voltage_11,Cometa_Voltage_12,Cometa_Voltage_13,Cometa_Voltage_14,Cometa_Voltage_15,Cometa_Voltage_16,FP1_Force_Fx,FP1_Force_Fy,FP1_Force_Fz,FP1_Moment_Mx,FP1_Moment_My,FP1_Moment_Mz,FP1_CoP_Cx,FP1_CoP_Cy,FP1_CoP_Cz,FP1_Raw_Pin1,FP1_Raw_Pin2,FP1_Raw_Pin3,FP1_Raw_Pin4,FP1_Raw_Pin5,FP1_Raw_Pin6,FP2_Force_Fx,FP2_Force_Fy,FP2_Force_Fz,FP2_Moment_Mx,FP2_Moment_My,FP2_Moment_Mz,FP2_CoP_Cx,FP2_CoP_Cy,FP2_CoP_Cz,FP3_Force_Fx,FP3_Force_Fy,FP3_Force_Fz,FP3_Moment_Mx,FP3_Moment_My,FP3_Moment_Mz,FP3_CoP_Cx,FP3_CoP_Cy,FP3_CoP_Cz,TS00605_accel_x,TS00605_accel_y,TS00605_accel_z,TS00605_gyro_x,TS00605_gyro_y,TS00605_gyro_z,TS00605_mag_x,TS00605_mag_y,TS00605_mag_z,TS00605_GlobalAngle_x,TS00605_GlobalAngle_y,TS00605_GlobalAngle_z,TS00605_HighG_x,TS00605_HighG_y,TS00605_HighG_z,TS01962_accel_x,TS01962_accel_y,TS01962_accel_z,TS01962_gyro_x,TS01962_gyro_y,TS01962_gyro_z,TS01962_mag_x,TS01962_mag_y,TS01962_mag_z,TS01962_GlobalAngle_x,TS01962_GlobalAngle_y,TS01962_GlobalAngle_z,TS01962_HighG_x,TS01962_HighG_y,TS01962_HighG_z
7.557,0.19442,0.0926184,0.0435956,0.0212692,0.0462466,0.0545242,0.0478903,0.056893,0.0485666,0.0412283,0.0419757,0.0493564,0.0462653,0.0947824,3.16974,0.0667004,0,0,0,0,0,0,0,0,0,0.0190735,0.0140381,0.0109863,0.0238037,0.0167847,0.0247192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10252.2,18069.4,2704.45,37.7784,124.372,-190.814,-4.23618e-05,1.38172e-05,-1.07393e-05,-57.8083,113.532,121.487,12802,22743.4,10782.7,-5073.12,-17526.7,1830.18,-0.636412,-92.9414,151.662,1.08e-05,-6.6e-06,1.11e-05,14.7947,-105.187,126.111,-6192.46,-15204.1,17955.9
7.558,0.085777,0.0563025,0.0329144,0.0151657,0.0496036,0.0481155,0.0527731,0.0477377,0.0464304,0.0537405,0.0569293,0.0511874,0.0453497,0.052363,3.05194,0.052052,0,0,0,0,0,0,0,0,0,0.0212097,0.0137329,0.0112915,0.0238037,0.0161743,0.0222778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10059,17961.5,2709.39,37.6246,125.018,-191.83,-4.23505e-05,1.38968e-05,-1.05574e-05,-58.1406,113.438,121.346,12047.9,22420.2,10974.3,-5120.9,-17160.8,2243.43,0.697717,-92.6636,150.929,1.08e-05,-6.6e-06,1.11e-05,14.7988,-105.316,126.257,-5902.18,-14469.9,18704.9
7.559,-0.037514,0.074613,0.0429852,0.019133,0.046857,0.0371292,0.0628439,0.044686,0.0571115,0.0421439,0.0456378,0.0548496,0.0343634,0.057551,2.93963,0.0529675,0,0,0,0,0,0,0,0,0,0.019989,0.0144958,0.0109863,0.0230408,0.0160217,0.0241089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9865.72,17853.6,2714.32,37.4709,125.665,-192.846,-4.23391e-05,1.39763e-05,-1.03755e-05,-58.4725,113.343,121.205,11293.9,22097,11165.9,-5168.69,-16794.8,2656.69,2.03185,-92.3858,150.195,1.08e-05,-6.6e-06,1.11e-05,14.8029,-105.444,126.403,-5611.89,-13735.7,19453.9
7.56,-0.0231708,0.0611853,0.0536664,0.0322556,0.0547916,0.0642899,0.0341574,0.0501791,0.0577219,0.0430594,0.0618121,0.0374545,0.03711,0.0673166,2.58441,0.0578503,0,0,0,0,0,0,0,0,0,0.0177002,0.0138855,0.00991821,0.0236511,0.0158691,0.0236511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9672.46,17745.8,2719.25,37.3171,126.312,-193.861,-4.23277e-05,1.40559e-05,-1.01936e-05,-58.804,113.248,121.064,10539.9,21773.8,11357.4,-5216.48,-16428.8,3069.94,3.36597,-92.108,149.461,1.08e-05,-6.6e-06,1.11e-05,14.8069,-105.573,126.549,-5321.61,-13001.4,20202.8
7.561,0.0506818,0.062406,0.0283368,0.0887131,0.0480777,0.0517776,0.0570456,0.0373618,0.0317819,0.0677786,0.0465533,0.06431,0.049317,0.0563303,-2.74762,0.0517468,0,0,0,0,0,0,0,0,0,0.0192261,0.012207,0.0106812,0.0230408,0.0157166,0.0256348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9402.51,17608.1,2704.81,37.5157,126.361,-194.972,-4.22753e-05,1.40534e-05,-1.00271e-05,-59.1394,113.148,120.919,10963.1,22148.8,11804.3,-5678.71,-16169,3220.5,3.83645,-92.4571,149.784,1.08e-05,-6.6e-06,1.11e-05,14.8105,-105.7,126.697,-6051.39,-12895.1,20044.7
7.562,0.0573956,0.0660681,0.0442059,0.0786423,0.0377017,0.0856522,0.0414816,0.0437704,0.0619943,0.0451956,0.0584552,0.0310458,0.0529791,0.0633493,-3.11963,0.0474744,0,0,0,0,0,0,0,0,0,0.0175476,0.0143433,0.0102234,0.0234985,0.0163269,0.0276184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9132.56,17470.4,2690.37,37.7142,126.411,-196.084,-4.22229e-05,1.40509e-05,-9.86061e-06,-59.4743,113.048,120.773,11386.3,22523.7,12251.2,-6140.94,-15909.1,3371.05,4.30693,-92.8061,150.106,1.08e-05,-6.6e-06,1.11e-05,14.8141,-105.828,126.845,-6781.18,-12788.8,19886.5
7.563,0.0308453,0.0514197,0.0506146,0.0929855,0.039838,0.0597122,0.0506369,0.0385825,0.0445993,0.0335989,0.0538776,0.052103,0.0529791,0.0602975,-3.12177,0.0563245,0,0,0,0,0,0,0,0,0,0.018158,0.0152588,0.0125122,0.0233459,0.015564,0.0312805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8862.61,17332.7,2675.93,37.9128,126.461,-197.195,-4.21705e-05,1.40484e-05,-9.69411e-06,-59.8088,112.948,120.627,11809.5,22898.7,12698,-6603.17,-15649.3,3521.6,4.77741,-93.1551,150.428,1.08e-05,-6.6e-06,1.11e-05,14.8177,-105.956,126.993,-7510.96,-12682.5,19728.4
7.564,0.0497662,0.022428,0.0429852,0.0493454,0.0486881,0.0764969,0.0521628,0.0602499,0.0565012,0.045806,0.0547931,0.0450839,0.0407721,0.0450388,-3.13428,0.0538831,0,0,0,0,0,0,0,0,0,0.0219727,0.0135803,0.0125122,0.0245667,0.0144958,0.0328064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8592.66,17195.1,2661.48,38.1113,126.51,-198.306,-4.21181e-05,1.40459e-05,-9.52762e-06,-60.1429,112.846,120.481,12232.6,23273.6,13144.9,-7065.4,-15389.4,3672.16,5.24789,-93.5041,150.751,1.08e-05,-6.6e-06,1.11e-05,14.8212,-106.084,127.141,-8240.74,-12576.2,19570.2
7.565,0.0900494,0.0700354,0.075639,0.0554489,0.064252,0.0548294,0.0521628,0.0507895,0.0595529,0.0668631,0.0465533,0.0698032,0.0599982,0.0499216,-3.15839,0.045033,0,0,0,0,0,0,0,0,0,0.019989,0.0138855,0.0112915,0.0247192,0.0152588,0.0349426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8317.62,17074.9,2697.89,38.5676,126.429,-199.324,-4.2038e-05,1.3988e-05,-9.37152e-06,-60.4782,112.743,120.331,12135.1,23174.9,13170.5,-7574.25,-15192.9,3735.64,5.54053,-93.6778,151.412,1.07524e-05,-6.61191e-06,1.11387e-05,14.822,-106.212,127.291,-8809.98,-12311.8,19540.4
7.566,0.100425,0.0352454,0.0353558,0.0664352,0.0581485,0.0563553,0.0378195,0.0489584,0.0644357,0.0647269,0.0480792,0.0661411,0.0517584,0.049006,-3.07904,0.0496106,0,0,0,0,0,0,0,0,0,0.0187683,0.0140381,0.0109863,0.0241089,0.0160217,0.0335693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8038.51,16968.8,2774.98,39.23,126.242,-200.267,-4.19357e-05,1.38857e-05,-9.22373e-06,-60.8145,112.639,120.179,11620.9,22697.2,12859.1,-8120.38,-15047.1,3729.47,5.6909,-93.7113,152.343,1.06666e-05,-6.63335e-06,1.12084e-05,14.8206,-106.341,127.441,-9250.78,-11921,19613.3
7.567,0.058006,0.0752234,0.0435956,0.0560593,0.0404483,0.0603226,0.0652853,0.0480429,0.0702341,0.0415335,0.0447223,0.0350131,0.0636603,0.0371042,-2.99665,0.0563245,0,0,0,0,0,0,0,0,0,0.020752,0.0135803,0.0128174,0.0241089,0.014801,0.0349426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7759.4,16862.7,2852.06,39.8924,126.055,-201.211,-4.18334e-05,1.37834e-05,-9.07595e-06,-61.1503,112.533,120.027,11106.7,22219.5,12547.6,-8666.52,-14901.2,3723.3,5.84128,-93.7447,153.275,1.05809e-05,-6.65479e-06,1.12781e-05,14.8192,-106.47,127.591,-9691.58,-11530.2,19686.2
7.568,0.0577008,0.0462317,0.0384076,0.062468,0.0492984,0.0462845,0.0436179,0.0651328,0.0464304,0.0473318,0.0599811,0.0649204,0.0453497,0.0450388,-2.92859,0.0697522,0,0,0,0,0,0,0,0,0,0.0195312,0.0131226,0.0102234,0.0253296,0.0143433,0.0312805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7480.29,16756.6,2929.15,40.5548,125.867,-202.154,-4.1731e-05,1.3681e-05,-8.92817e-06,-61.4856,112.428,119.874,10592.5,21741.7,12236.2,-9212.65,-14755.4,3717.13,5.99165,-93.7782,154.207,1.04951e-05,-6.67623e-06,1.13477e-05,14.8177,-106.599,127.741,-10132.4,-11139.4,19759
7.569,0.00521057,0.0535559,0.0649579,0.0615524,0.0496036,0.057576,0.0442282,0.0459067,0.0445993,0.0558768,0.061507,0.0527133,0.0496222,0.0728098,-2.84803,0.041676,0,0,0,0,0,0,0,0,0,0.0212097,0.0140381,0.0125122,0.0236511,0.0152588,0.0294495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7192.39,16661.6,2994.55,41.3324,125.708,-203.081,-4.16287e-05,1.35787e-05,-8.78039e-06,-61.8208,112.322,119.72,10092.4,21356.7,11983.2,-9713.6,-14615.4,3709.92,6.14943,-93.8347,155.12,1.03986e-05,-6.70034e-06,1.14261e-05,14.8159,-106.729,127.892,-10574.6,-10807.6,19801
7.57,-0.00547058,0.0621008,0.0246747,0.0493454,0.0373965,0.0389603,0.0533835,0.0422446,0.0503976,0.0546561,0.0312946,0.0524081,0.0490118,0.0447336,-2.67621,0.0602917,0,0,0,0,0,0,0,0,0,0.0216675,0.0144958,0.0144958,0.0241089,0.0158691,0.0282288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6834.18,16655.4,2966.52,43.0318,125.774,-203.874,-4.15264e-05,1.34764e-05,-8.6326e-06,-62.1588,112.218,119.556,9705.2,21712.7,12198.5,-9853.06,-14522.6,3694.43,6.36644,-94.0761,155.88,1.02165e-05,-6.74589e-06,1.15741e-05,14.8116,-106.859,128.044,-11028,-10947.3,19596
7.571,-0.0546039,0.0611853,0.0368817,0.0551437,0.0184756,0.0761917,0.0588766,0.0407187,0.0607736,0.0427542,0.0489947,0.0484409,0.0502325,0.0685373,2.48095,0.0474744,0,0,0,0,0,0,0,0,0,0.0196838,0.0140381,0.0125122,0.0245667,0.0149536,0.0267029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6475.97,16649.2,2938.49,44.7311,125.839,-204.667,-4.14241e-05,1.33741e-05,-8.48482e-06,-62.4963,112.113,119.392,9318.03,22068.7,12413.8,-9992.51,-14429.8,3678.93,6.58346,-94.3175,156.641,1.00343e-05,-6.79143e-06,1.17221e-05,14.8073,-106.989,128.197,-11481.5,-11087.1,19391
7.572,-0.0716937,0.0523352,0.0323041,0.0667404,0.0404483,0.0795486,0.0399558,0.0538412,0.0647409,0.0332938,0.0639484,0.0496616,0.0654913,0.0584665,3.32476,0.0547986,0,0,0,0,0,0,0,0,0,0.019989,0.0137329,0.0120544,0.0239563,0.0154114,0.025177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6117.77,16643,2910.46,46.4305,125.905,-205.46,-4.13218e-05,1.32718e-05,-8.33704e-06,-62.8332,112.007,119.227,8930.85,22424.8,12629.1,-10132,-14337,3663.43,6.80048,-94.5589,157.401,9.85211e-06,-6.83697e-06,1.18702e-05,14.8029,-107.12,128.349,-11934.9,-11226.8,19186
7.573,0.0375592,0.060575,0.0606854,0.0731491,0.0410587,0.0615433,0.0710837,0.0562827,0.0522287,0.0177298,0.0499103,0.0466098,0.0502325,0.0395456,3.33453,0.0578503,0,0,0,0,0,0,0,0,0,0.0201416,0.0125122,0.0109863,0.0236511,0.0146484,0.0253296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5759.56,16636.7,2882.43,48.1298,125.97,-206.253,-4.12195e-05,1.31695e-05,-8.18925e-06,-63.1697,111.902,119.062,8543.68,22780.8,12844.3,-10271.4,-14244.2,3647.93,7.0175,-94.8003,158.162,9.66994e-06,-6.88251e-06,1.20182e-05,14.7985,-107.25,128.502,-12388.3,-11366.5,18981
7.574,0.0732648,0.0547766,0.0567181,0.09207,0.0331241,0.0746658,0.0518576,0.0501791,0.0571115,0.0656424,0.0639484,0.0517978,0.0603033,0.0587717,3.33422,0.0596814,0,0,0,0,0,0,0,0,0,0.0178528,0.0123596,0.0111389,0.0231934,0.0160217,0.0247192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5310.51,16618.4,2644.88,50.3635,126.334,-207.228,-4.11537e-05,1.31403e-05,-8.09265e-06,-63.5088,111.799,118.887,8142.36,22992.3,12545.6,-10079.1,-14105.3,3649.05,7.34453,-95.6739,158.483,9.48777e-06,-6.92806e-06,1.21662e-05,14.7974,-107.381,128.656,-12348.6,-11441.5,19147.4
7.575,0.110496,0.0651526,0.0551923,0.0676559,0.0657779,0.0587967,0.0375143,0.0547568,0.0549753,0.0531302,0.0535724,0.00998871,0.0337531,0.0273386,3.30737,0.0581555,0,0,0,0,0,0,0,0,0,0.019989,0.0144958,0.01297,0.0231934,0.0163269,0.0260925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4816.05,16593.9,2302.58,52.8644,126.847,-208.293,-4.11063e-05,1.31476e-05,-8.02164e-06,-63.8491,111.697,118.705,7733.97,23131.6,11989.9,-9720.83,-13943.2,3658.47,7.72657,-96.8636,158.584,9.3056e-06,-6.9736e-06,1.23142e-05,14.7979,-107.513,128.812,-12062.3,-11484.2,19499.6
7.576,0.0189435,0.0569128,0.0567181,0.079863,0.0740176,0.0484207,0.0494162,0.0483481,0.0503976,0.0516043,0.0541827,0.0386752,0.0407721,0.0517526,3.23962,0.029469,0,0,0,0,0,0,0,0,0,0.0192261,0.0126648,0.0114441,0.0230408,0.0152588,0.0262451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4321.59,16569.5,1960.27,55.3653,127.36,-209.359,-4.10588e-05,1.3155e-05,-7.95062e-06,-64.1888,111.594,118.523,7325.57,23270.8,11434.1,-9362.57,-13781.2,3667.9,8.10861,-98.0533,158.685,9.12343e-06,-7.01914e-06,1.24622e-05,14.7983,-107.644,128.967,-11775.9,-11526.8,19851.7
7.577,-0.0140155,0.0529456,0.0826581,0.0569748,0.0395328,0.0490311,0.0546042,0.0764243,0.035444,0.050994,0.0734088,0.0524081,0.0624396,0.0691476,3.14502,0.0444226,0,0,0,0,0,0,0,0,0,0.0205994,0.015564,0.0102234,0.0234985,0.0158691,0.0250244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3827.12,16545,1617.97,57.8663,127.872,-210.424,-4.10113e-05,1.31624e-05,-7.8796e-06,-64.5279,111.491,118.341,6917.18,23410,10878.4,-9004.32,-13619.2,3677.33,8.49065,-99.243,158.786,8.94126e-06,-7.06469e-06,1.26102e-05,14.7988,-107.776,129.122,-11489.6,-11569.5,20203.8
7.578,0.0750958,0.0697302,0.053056,0.0655197,0.0462466,0.0481155,0.0640646,0.0663535,0.0653513,0.0555716,0.0541827,0.0402011,0.0541998,0.0465646,3.04492,0.0673108,0,0,0,0,0,0,0,0,0,0.020752,0.0132751,0.0112915,0.0239563,0.015564,0.0263977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3370.77,16542.7,1298.6,60.2083,128.372,-211.441,-4.09769e-05,1.31959e-05,-7.8269e-06,-64.8673,111.388,118.155,6454,23511,10436.2,-8597.05,-13424,3676.95,8.79449,-100.382,158.67,8.78087e-06,-7.10638e-06,1.27313e-05,14.8012,-107.907,129.277,-11066.3,-11492.9,20390.6
7.579,-0.0338519,0.0770544,0.051225,0.0597214,0.0517398,0.0508621,0.0463644,0.0526205,0.0519235,0.0512991,0.0444171,0.0508823,0.0538947,0.0578561,2.95947,0.0465588,0,0,0,0,0,0,0,0,0,0.0201416,0.0144958,0.0120544,0.0241089,0.0160217,0.0253296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3047.83,16617.6,1059.52,61.9941,128.823,-212.292,-4.09883e-05,1.33209e-05,-7.83827e-06,-65.2086,111.288,117.96,5799.03,23477.8,10391.5,-8018.19,-13113.1,3642.23,8.82463,-101.346,157.794,8.69674e-06,-7.13463e-06,1.27582e-05,14.8108,-108.039,129.431,-10163.7,-10999.2,19998.8
7.58,0.00795715,0.055387,0.0664838,0.0404953,0.0471622,0.0475052,0.0430075,0.03431,0.0769479,0.0592337,0.0758502,0.0685825,0.0456549,0.0581613,2.67718,0.0639539,0,0,0,0,0,0,0,0,0,0.020752,0.0131226,0.0123596,0.0239563,0.0157166,0.0267029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2724.88,16692.6,820.44,63.78,129.275,-213.143,-4.09996e-05,1.3446e-05,-7.84963e-06,-65.5494,111.186,117.765,5144.06,23444.7,10346.8,-7439.34,-12802.1,3607.5,8.85477,-102.309,156.918,8.6126e-06,-7.16287e-06,1.27852e-05,14.8204,-108.17,129.585,-9261.04,-10505.5,19606.9
7.581,-0.00486023,0.0697302,0.0472577,0.0411057,0.0508243,0.057576,0.0719992,0.0376669,0.0742014,0.0512991,0.0575397,0.0493564,0.0184943,0.0468698,-2.52301,0.0682263,0,0,0,0,0,0,0,0,0,0.0219727,0.0138855,0.012207,0.0231934,0.0161743,0.0265503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401.94,16767.6,581.359,65.5658,129.726,-213.993,-4.1011e-05,1.3571e-05,-7.861e-06,-65.8896,111.084,117.569,4489.1,23411.6,10302.1,-6860.49,-12491.2,3572.78,8.88491,-103.273,156.041,8.52846e-06,-7.19111e-06,1.28121e-05,14.8299,-108.302,129.739,-8358.39,-10011.8,19215
7.582,0.04763,0.0517249,0.0399335,0.0731491,0.0441104,0.0764969,0.0561301,0.0437704,0.0574167,0.058013,0.0593707,0.0472202,0.0627448,0.0511423,-3.11139,0.0645642,0,0,0,0,0,0,0,0,0,0.0178528,0.0146484,0.0151062,0.0242615,0.0146484,0.0247192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2078.99,16842.5,342.278,67.3517,130.178,-214.844,-4.10224e-05,1.36961e-05,-7.87237e-06,-66.2292,110.982,117.372,3834.13,23378.4,10257.3,-6281.64,-12180.2,3538.06,8.91505,-104.236,155.165,8.44433e-06,-7.21935e-06,1.2839e-05,14.8395,-108.434,129.894,-7455.74,-9518.08,18823.2
7.583,0.0613629,0.083158,0.0170453,0.05728,0.0248843,0.0597122,0.0549094,0.0608603,0.083967,0.0491629,0.0578448,0.069498,0.0456549,0.0441232,-3.13672,0.0648694,0,0,0,0,0,0,0,0,0,0.0178528,0.0126648,0.0146484,0.0236511,0.0154114,0.0234985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022.39,17053.5,472.78,68.0857,130.338,-214.826,-4.10337e-05,1.38211e-05,-7.88374e-06,-66.567,110.881,117.174,3944.35,23319.1,10038.2,-5655.05,-11867.1,3427.52,8.66758,-103.602,153.388,8.43449e-06,-7.23449e-06,1.27741e-05,14.8417,-108.564,130.048,-7126.37,-9147.8,18713
7.584,0.0537335,0.0700354,0.0640424,0.059111,0.0715762,0.052388,0.0536887,0.0608603,0.0726755,0.0592337,0.0557086,0.0618686,0.0551154,0.0532785,-3.12299,0.0612073,0,0,0,0,0,0,0,0,0,0.0192261,0.0137329,0.0141907,0.0239563,0.0160217,0.0265503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2041.89,17303.3,708.877,68.5193,130.415,-214.561,-4.10451e-05,1.39461e-05,-7.8951e-06,-66.9039,110.779,116.975,4273.19,23252.2,9769.15,-5014.83,-11553.3,3295.31,8.34079,-102.512,151.353,8.44587e-06,-7.24587e-06,1.2683e-05,14.8418,-108.694,130.202,-6960.81,-8812.78,18683.3
7.585,0.158104,0.0807166,0.0524457,0.0704025,0.0721866,0.0514725,0.0457541,0.0352255,0.0558908,0.0451956,0.0636432,0.0463046,0.0413824,0.054194,-3.13794,0.0593762,0,0,0,0,0,0,0,0,0,0.0175476,0.0158691,0.0157166,0.0241089,0.0146484,0.0260925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2061.38,17553.1,944.974,68.9528,130.491,-214.295,-4.10565e-05,1.40712e-05,-7.90647e-06,-67.2402,110.678,116.775,4602.03,23185.4,9500.12,-4374.61,-11239.5,3163.11,8.014,-101.422,149.318,8.45726e-06,-7.25726e-06,1.25919e-05,14.8419,-108.824,130.356,-6795.24,-8477.77,18653.6
7.586,0.267662,0.0184607,0.0274213,0.0829147,0.0428897,0.0551346,0.042092,0.0578085,0.0546701,0.0403128,0.0200031,0.0759067,0.0606085,0.0560251,-3.08026,0.0670056,0,0,0,0,0,0,0,0,0,0.0201416,0.0149536,0.0190735,0.0234985,0.0154114,0.0274658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2080.88,17803,1181.07,69.3864,130.568,-214.03,-4.10678e-05,1.41962e-05,-7.91784e-06,-67.5759,110.575,116.575,4930.87,23118.5,9231.1,-3734.39,-10925.8,3030.9,7.68721,-100.332,147.284,8.46864e-06,-7.26864e-06,1.25009e-05,14.842,-108.953,130.51,-6629.67,-8142.75,18623.9
7.587,0.179771,0.0678992,0.0661786,0.0807785,0.0645572,0.0710037,0.0497214,0.0486533,0.0497873,0.0393973,0.0486896,0.0536288,0.0569464,0.062739,-3.02533,0.0486951,0,0,0,0,0,0,0,0,0,0.0222778,0.0135803,0.0177002,0.0242615,0.0157166,0.0271606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097.03,18044.3,1461.94,69.5141,130.931,-213.4,-4.10928e-05,1.42902e-05,-7.89808e-06,-67.9114,110.474,116.376,5172.79,23241.4,9287.62,-3139.32,-10631.9,2867.32,7.34099,-98.4046,144.996,8.48003e-06,-7.28003e-06,1.24098e-05,14.8373,-109.08,130.659,-6260.17,-7805.91,18643.9
7.588,0.133384,0.0526404,0.0689252,0.0145554,0.0477725,0.0603226,0.0604025,0.0529257,0.0534494,0.0516043,0.0618121,0.053934,0.0557257,0.0502267,-2.92737,0.0511365,0,0,0,0,0,0,0,0,0,0.0193787,0.0141907,0.0138855,0.0231934,0.0152588,0.0267029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2106.48,18268.7,1832.36,69.0303,131.866,-212.044,-4.11451e-05,1.43218e-05,-7.81605e-06,-68.2472,110.376,116.18,5240.88,23743.9,9995.24,-2634.56,-10377.9,2640.98,6.95593,-94.8036,142.204,8.49141e-06,-7.29141e-06,1.23187e-05,14.8232,-109.2,130.801,-5482.81,-7465.41,18763.3
7.589,0.145286,0.0205969,0.051225,0.0612473,0.0444156,0.0459793,0.0625388,0.0275961,0.0601633,0.0540457,0.0447223,0.0340976,0.0346686,0.0682321,-2.87427,0.0526624,0,0,0,0,0,0,0,0,0,0.0195312,0.0126648,0.01297,0.0248718,0.014801,0.0260925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2115.94,18493.1,2202.78,68.5465,132.8,-210.688,-4.11973e-05,1.43535e-05,-7.73403e-06,-68.5825,110.278,115.984,5308.98,24246.3,10702.9,-2129.8,-10123.8,2414.64,6.57086,-91.2026,139.411,8.5028e-06,-7.3028e-06,1.22276e-05,14.809,-109.321,130.942,-4705.44,-7124.91,18882.8
7.59,0.126976,0.0315833,0.0835736,0.0517868,0.0511295,0.0365189,0.0494162,0.0471274,0.0482614,0.00704865,0.0526569,0.048746,0.044129,0.0572458,-2.65882,0.0490002,0,0,0,0,0,0,0,0,0,0.0212097,0.015564,0.01297,0.0244141,0.0160217,0.0253296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2125.4,18717.5,2573.19,68.0626,133.735,-209.332,-4.12495e-05,1.43851e-05,-7.652e-06,-68.9172,110.179,115.787,5377.07,24748.8,11410.5,-1625.04,-9869.79,2188.3,6.1858,-87.6016,136.619,8.51419e-06,-7.31419e-06,1.21365e-05,14.7948,-109.441,131.083,-3928.08,-6784.41,19002.2
7.591,0.0863873,0.0526404,0.104326,0.0670456,0.0447208,0.0398758,0.049111,0.0538412,0.0607736,0.0543509,0.0428912,0.0542392,0.075257,0.0407663,2.50476,0.0886731,0,0,0,0,0,0,0,0,0,0.0198364,0.0120544,0.0131226,0.0241089,0.0154114,0.0236511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2134.85,18941.9,2943.61,67.5788,134.669,-207.976,-4.13017e-05,1.44168e-05,-7.56998e-06,-69.2513,110.079,115.589,5445.16,25251.2,12118.1,-1120.27,-9615.75,1961.96,5.80073,-84.0006,133.826,8.52557e-06,-7.32557e-06,1.20454e-05,14.7805,-109.561,131.224,-3150.71,-6443.91,19121.7
7.592,0.0335919,0.0389075,0.0667889,0.0423264,0.0450259,0.0587967,0.0585715,0.051705,0.0589426,0.0607596,0.0483844,0.0557651,0.059693,0.0493112,3.35101,0.0453381,0,0,0,0,0,0,0,0,0,0.0215149,0.0141907,0.0135803,0.0245667,0.0151062,0.0228882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988.04,19123.3,3214.69,66.6303,136.015,-206.095,-4.13884e-05,1.43698e-05,-7.40929e-06,-69.5881,109.986,115.399,5031.9,25257.3,12049.1,-862.505,-9383.11,1762.41,5.44203,-78.8442,130.835,8.46561e-06,-7.26013e-06,1.20202e-05,14.7617,-109.663,131.342,-2473.01,-6081.61,18645.8
